label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.6516572833061218,0.8769265413284302,2.6495191818298736e-08,0.7329725623130798,0.8303757309913635,-0.024292586371302605,0.7929229140281677,0.7168979644775391,-0.032593224197626114,0.8070935010910034,0.5960954427719116,-0.04035425931215286,0.7929473519325256,0.5072347521781921,-0.04108397662639618,0.7718273401260376,0.5985813140869141,0.005028958898037672,0.7715664505958557,0.5518745183944702,-0.021620333194732666,0.7563239932060242,0.6285420656204224,-0.03401179984211922,0.7572095990180969,0.6329827904701233,-0.0401202067732811,0.7273555994033813,0.5808655023574829,0.0036745986435562372,0.724090039730072,0.5665915012359619,-0.023191682994365692,0.7138163447380066,0.6672695279121399,-0.03175489231944084,0.7257318496704102,0.6545636653900146,-0.03351735696196556,0.6826328039169312,0.5909647941589355,-0.0041880072094500065,0.6789124011993408,0.5840623378753662,-0.036394450813531876,0.6791998147964478,0.6835507750511169,-0.03431042283773422,0.6878541707992554,0.6766963005065918,-0.026472274214029312,0.6409479379653931,0.604094386100769,-0.014257175847887993,0.6447724103927612,0.6091848611831665,-0.034698184579610825,0.6478993892669678,0.6675807237625122,-0.03218385577201843,0.652072548866272,0.6633998155593872,-0.026031486690044403
A,0.49095940589904785,0.5123572945594788,1.1093727714239776e-08,0.5519177317619324,0.464222252368927,-0.03570887818932533,0.5990635752677917,0.35111120343208313,-0.04228135943412781,0.6151370406150818,0.22718745470046997,-0.04511731117963791,0.6176414489746094,0.14190420508384705,-0.03997492790222168,0.5699007511138916,0.24718163907527924,0.005125391762703657,0.5685052871704102,0.16683079302310944,-0.020578857511281967,0.5630719661712646,0.24382662773132324,-0.030351145192980766,0.5662142038345337,0.28013715147972107,-0.032006897032260895,0.5310038924217224,0.2523173689842224,0.015192612074315548,0.5232202410697937,0.1906854212284088,-0.01153811626136303,0.525313138961792,0.2938859760761261,-0.016579054296016693,0.5387929081916809,0.3058961033821106,-0.013535837642848492,0.4954283535480499,0.2705141603946686,0.016902221366763115,0.4863249957561493,0.22939322888851166,-0.014883584342896938,0.4939649701118469,0.3227101266384125,-0.011664969846606255,0.5061871409416199,0.3329782783985138,-0.0008751883869990706,0.46304821968078613,0.2888096272945404,0.015614035539329052,0.45785531401634216,0.26624688506126404,-0.0032627005130052567,0.4644491672515869,0.3212358355522156,-0.0013132886961102486,0.4721594452857971,0.32871177792549133,0.005571916699409485
A,0.49664732813835144,0.6084762215614319,-2.2463393367644358e-09,0.5516689419746399,0.5556621551513672,-0.041194815188646317,0.5941526889801025,0.4365030825138092,-0.048415523022413254,0.6041934490203857,0.31393370032310486,-0.05100175365805626,0.6059299111366272,0.2232307344675064,-0.044708073139190674,0.5715507864952087,0.3231329619884491,0.00618854770436883,0.5625739097595215,0.2355363517999649,-0.026139363646507263,0.5596009492874146,0.30798450112342834,-0.0396687351167202,0.5627276301383972,0.34950169920921326,-0.04115959629416466,0.5304090976715088,0.33312368392944336,0.017510278150439262,0.5242224335670471,0.2700033187866211,-0.01940767467021942,0.5255097150802612,0.37766218185424805,-0.028618769720196724,0.5331333875656128,0.38984185457229614,-0.022848468273878098,0.4935615658760071,0.3501822054386139,0.019096320495009422,0.4850783050060272,0.31595343351364136,-0.025687802582979202,0.4917469918727875,0.4205127954483032,-0.02570389024913311,0.5030136704444885,0.42339804768562317,-0.01126470323652029,0.45831531286239624,0.36485806107521057,0.01785382255911827,0.4601478576660156,0.3467458188533783,-0.00916160549968481,0.46670103073120117,0.41741490364074707,-0.006910137832164764,0.4736286401748657,0.42626550793647766,0.00392851373180747
A,0.5009284019470215,0.6922985315322876,-3.15724726362987e-08,0.5575703382492065,0.6392868757247925,-0.03927883133292198,0.6012224555015564,0.518539547920227,-0.04891262203454971,0.6096559762954712,0.3894502818584442,-0.05322256311774254,0.6083008050918579,0.30037546157836914,-0.04907916858792305,0.572361171245575,0.40013670921325684,-0.00627344474196434,0.5635634660720825,0.33217698335647583,-0.03241916373372078,0.5597593784332275,0.4232378304004669,-0.04094059392809868,0.5633859038352966,0.4522327184677124,-0.041895877569913864,0.53171706199646,0.4091167449951172,0.005771060939878225,0.5221580266952515,0.36107656359672546,-0.02175050973892212,0.5266106724739075,0.4734695553779602,-0.025783304125070572,0.5392493605613708,0.4683419466018677,-0.022079864516854286,0.4960612952709198,0.43215256929397583,0.010418226011097431,0.4847058653831482,0.4035061299800873,-0.021875515580177307,0.49566659331321716,0.5007779598236084,-0.01660154014825821,0.5070444345474243,0.49343031644821167,-0.004879029467701912,0.46269580721855164,0.4508823752403259,0.012091133743524551,0.4590146839618683,0.44153881072998047,-0.006671159062534571,0.4673820734024048,0.4989970922470093,-0.0024110693484544754,0.47244158387184143,0.49420130252838135,0.00594135420396924
A,0.47610291838645935,0.7276470065116882,-2.1489212542746827e-07,0.5786928534507751,0.6021590232849121,-0.026887351647019386,0.6395198106765747,0.4321348965167999,-0.0269624013453722,0.6660195589065552,0.28234413266181946,-0.025525858625769615,0.6777859926223755,0.17225301265716553,-0.012155515141785145,0.5720933675765991,0.2973088324069977,0.010150141082704067,0.5762587785720825,0.20381785929203033,-0.02160099893808365,0.5757980346679688,0.3501065969467163,-0.03739452362060547,0.5689539313316345,0.37276771664619446,-0.044387731701135635,0.5054190158843994,0.3066762089729309,0.012251954525709152,0.5067086815834045,0.21863405406475067,-0.02365708351135254,0.5203351378440857,0.39296066761016846,-0.037501607090234756,0.5172762274742126,0.3938881456851959,-0.042252130806446075,0.4452393054962158,0.35001397132873535,0.008100176230072975,0.444845974445343,0.25872117280960083,-0.03077094815671444,0.4702898859977722,0.419076144695282,-0.018283311277627945,0.4664309024810791,0.4278826117515564,-0.0023454914335161448,0.3876033127307892,0.3874320685863495,0.0018478260608389974,0.3941231369972229,0.3475308418273926,-0.01641114428639412,0.4150376319885254,0.43468350172042847,-0.00019939850608352572,0.409374475479126,0.4420585632324219,0.015901722013950348
A,0.39717161655426025,0.6972192525863647,-1.32977660882716e-07,0.4929264485836029,0.5963141918182373,-0.027355246245861053,0.5508023500442505,0.4400874972343445,-0.03000088594853878,0.5716581344604492,0.2881490886211395,-0.03147431090474129,0.5663366317749023,0.17981068789958954,-0.024105509743094444,0.4872124195098877,0.3041169047355652,0.008739674463868141,0.4901064336299896,0.19969455897808075,-0.029183516278862953,0.48760923743247986,0.31667274236679077,-0.04769131913781166,0.4832436442375183,0.3751314580440521,-0.053708694875240326,0.4303756654262543,0.3162904679775238,0.00867445208132267,0.4254833459854126,0.21062298119068146,-0.03701478987932205,0.4359777569770813,0.36734598875045776,-0.05212976410984993,0.44029131531715393,0.4178867042064667,-0.05274885892868042,0.3745877742767334,0.35132038593292236,0.0012744968989863992,0.369024395942688,0.2598024308681488,-0.048248596489429474,0.38793709874153137,0.4076040983200073,-0.04051017761230469,0.39709174633026123,0.45512086153030396,-0.02236778661608696,0.31752175092697144,0.39349091053009033,-0.0077919308096170425,0.31617534160614014,0.3250705897808075,-0.0367407351732254,0.3364364504814148,0.41689056158065796,-0.026502786204218864,0.3466684818267822,0.4560428857803345,-0.011018974706530571
A,0.47397828102111816,0.7121362090110779,-1.3150339839285152e-07,0.5789251327514648,0.616499662399292,-0.029240494593977928,0.6412114500999451,0.4472627639770508,-0.03441821411252022,0.6671748757362366,0.2941434979438782,-0.041102081537246704,0.6673029065132141,0.17266260087490082,-0.04178551211953163,0.5725437998771667,0.3083496689796448,0.00854130182415247,0.5837913751602173,0.19388534128665924,-0.043679364025592804,0.5774714946746826,0.3072648048400879,-0.07593653351068497,0.5692769289016724,0.3997335433959961,-0.08825844526290894,0.5159693956375122,0.3223308324813843,0.0054474794305861,0.518001139163971,0.20489642024040222,-0.05647750198841095,0.5251160860061646,0.3577214181423187,-0.08217406272888184,0.5276536345481873,0.4552459418773651,-0.08507824689149857,0.46020838618278503,0.35425645112991333,-0.006931709125638008,0.4558834731578827,0.24934306740760803,-0.0681510716676712,0.4760594069957733,0.3974023461341858,-0.07002811133861542,0.48789072036743164,0.48460549116134644,-0.05403631180524826,0.40285375714302063,0.39359235763549805,-0.021597983315587044,0.4005284011363983,0.3206372857093811,-0.06020336598157883,0.42287781834602356,0.4148346483707428,-0.05884604528546333,0.4397682547569275,0.48014456033706665,-0.04725634679198265
A,0.46553659439086914,0.9020451307296753,-7.144262781366706e-08,0.55605548620224,0.8143137693405151,-0.0347425751388073,0.6111988425254822,0.6546158790588379,-0.04028518497943878,0.6385270357131958,0.5061488151550293,-0.044098179787397385,0.6442670226097107,0.390493780374527,-0.037608351558446884,0.5586641430854797,0.5000796318054199,0.005948435049504042,0.5582431554794312,0.3995734453201294,-0.031812384724617004,0.5612393021583557,0.5057806968688965,-0.04570041969418526,0.5578173398971558,0.5474997758865356,-0.04807828739285469,0.5004823207855225,0.5135611891746521,0.008671702817082405,0.49216428399086,0.4324014186859131,-0.035357873886823654,0.5041167736053467,0.5874499678611755,-0.04479292407631874,0.5109817385673523,0.6020857095718384,-0.04136001691222191,0.44464898109436035,0.5520617961883545,0.00251484545879066,0.4337542951107025,0.48257386684417725,-0.04783704876899719,0.455284059047699,0.6255885362625122,-0.037751298397779465,0.46335822343826294,0.6387675404548645,-0.018341919407248497,0.3885411024093628,0.5943760871887207,-0.0062006134539842606,0.3875460624694824,0.5487297177314758,-0.036279160529375076,0.40698304772377014,0.6359274983406067,-0.025795413181185722,0.41286927461624146,0.6543887853622437,-0.009944465011358261
A,0.3857373297214508,0.6532262563705444,-1.247538392590286e-07,0.4621851444244385,0.550319492816925,-0.029149163514375687,0.5039459466934204,0.37928617000579834,-0.03060200810432434,0.5144796371459961,0.2296701818704605,-0.02974134124815464,0.5079922676086426,0.12152163684368134,-0.018252747133374214,0.44558385014533997,0.25764721632003784,0.004049974959343672,0.4339507818222046,0.16554108262062073,-0.02963104471564293,0.4395968019962311,0.2866710126399994,-0.0453348308801651,0.43691158294677734,0.3141484558582306,-0.05169561132788658,0.38498950004577637,0.2808789014816284,0.006704435683786869,0.37492120265960693,0.19888532161712646,-0.03211448714137077,0.39699262380599976,0.3472472131252289,-0.04519610106945038,0.39901772141456604,0.3512246608734131,-0.047051530331373215,0.3336109519004822,0.33214110136032104,0.002571978373453021,0.32225820422172546,0.2543673813343048,-0.040658313781023026,0.3556930124759674,0.3905649483203888,-0.032421085983514786,0.35841864347457886,0.3943834900856018,-0.01721303164958954,0.28575488924980164,0.3776266872882843,-0.00356872845441103,0.2863541543483734,0.34520283341407776,-0.02845834568142891,0.31024473905563354,0.42080387473106384,-0.01886705867946148,0.31234997510910034,0.4226776361465454,-0.005864543840289116
A,0.40820035338401794,0.7195188403129578,-2.0788831989193568e-07,0.48874059319496155,0.6255440711975098,-0.029285285621881485,0.5372812151908875,0.4644341766834259,-0.030826637521386147,0.5517667531967163,0.32240602374076843,-0.030363958328962326,0.566663384437561,0.22544662654399872,-0.020119300112128258,0.4845113456249237,0.3439781069755554,0.004998453892767429,0.4780372381210327,0.24057668447494507,-0.03557758033275604,0.47630274295806885,0.35700541734695435,-0.05444110184907913,0.4761539399623871,0.4086180627346039,-0.05961879342794418,0.4271605610847473,0.3587983250617981,0.008015228435397148,0.4183398485183716,0.26455602049827576,-0.032324884086847305,0.4291486144065857,0.4101741313934326,-0.04161454737186432,0.43681439757347107,0.43311795592308044,-0.039354223757982254,0.37463220953941345,0.39211758971214294,0.0022794012911617756,0.3637731075286865,0.31174957752227783,-0.043043505400419235,0.38124585151672363,0.44623515009880066,-0.03464053198695183,0.392562597990036,0.46395841240882874,-0.01740201935172081,0.32361316680908203,0.42658698558807373,-0.0055028232745826244,0.31377527117729187,0.3686862885951996,-0.029273413121700287,0.33221712708473206,0.44646793603897095,-0.01992885395884514,0.3427991271018982,0.46453338861465454,-0.006545136217027903
A,0.36736226081848145,0.6599689722061157,-1.6187883034035622e-07,0.4532186985015869,0.5685535073280334,-0.03153352439403534,0.5076397657394409,0.4074680805206299,-0.03864726424217224,0.5256661772727966,0.25694307684898376,-0.04574168473482132,0.5124965906143188,0.1439693421125412,-0.04720887541770935,0.4502345621585846,0.2893402576446533,-0.0008152591180987656,0.44954589009284973,0.16918013989925385,-0.04927214980125427,0.4437520205974579,0.2669122815132141,-0.07690870016813278,0.441708505153656,0.3456885814666748,-0.08730600029230118,0.3954166769981384,0.3030342757701874,-0.002277188003063202,0.3885205388069153,0.17848603427410126,-0.06183180212974548,0.3961588144302368,0.3204069137573242,-0.08348407596349716,0.4029484987258911,0.4118996560573578,-0.08379372954368591,0.34257715940475464,0.33588647842407227,-0.012156136333942413,0.33198243379592896,0.23764941096305847,-0.07292506098747253,0.3532848656177521,0.37600186467170715,-0.07330972701311111,0.3696536123752594,0.4574551582336426,-0.056411247700452805,0.2900146245956421,0.37742501497268677,-0.024112753570079803,0.28417009115219116,0.30973178148269653,-0.06329396367073059,0.30658775568008423,0.395173579454422,-0.06203581020236015,0.32601678371429443,0.45202261209487915,-0.05061042681336403
A,0.4866263270378113,0.6943564414978027,-1.0939676542420784e-07,0.5764621496200562,0.5859724879264832,-0.03049681894481182,0.6253653168678284,0.42919695377349854,-0.03948291391134262,0.646146297454834,0.28119802474975586,-0.04949275031685829,0.6289259195327759,0.1679893285036087,-0.053156688809394836,0.5698634386062622,0.29953721165657043,0.004922971129417419,0.567892849445343,0.18675172328948975,-0.047404687851667404,0.5634814500808716,0.2956993579864502,-0.07887919992208481,0.5622990131378174,0.3804987072944641,-0.0910445973277092,0.5159955620765686,0.31644999980926514,0.002174028195440769,0.505440890789032,0.19241005182266235,-0.06272789090871811,0.5160238742828369,0.33775898814201355,-0.08860191702842712,0.5244207382202148,0.4287574887275696,-0.09121685475111008,0.4632095396518707,0.3523613214492798,-0.00925513356924057,0.44891563057899475,0.2505909204483032,-0.07275024056434631,0.4721941351890564,0.38779959082603455,-0.07419999688863754,0.48848557472229004,0.4673622250556946,-0.05724874511361122,0.4103308320045471,0.3947197198867798,-0.022915078327059746,0.4010184407234192,0.3238910138607025,-0.06188780441880226,0.42374515533447266,0.4060574769973755,-0.06026154011487961,0.44348758459091187,0.461436927318573,-0.048229947686195374
A,0.49557894468307495,0.6479264497756958,-1.8656984934750653e-07,0.5940500497817993,0.5564317107200623,-0.03280851989984512,0.6622097492218018,0.3959554135799408,-0.03775044158101082,0.6849207878112793,0.23428528010845184,-0.04011291265487671,0.6699087619781494,0.12528041005134583,-0.03101065754890442,0.6031294465065002,0.2399422526359558,0.00021662384096998721,0.6017483472824097,0.1318364441394806,-0.04015469178557396,0.5997029542922974,0.2687755823135376,-0.06005571410059929,0.596874475479126,0.30162757635116577,-0.06846398860216141,0.5341582894325256,0.24019816517829895,0.0021651838906109333,0.5303218960762024,0.13521063327789307,-0.037901684641838074,0.540752112865448,0.30991309881210327,-0.04773568734526634,0.5456578135490417,0.31239238381385803,-0.04778888449072838,0.4736650288105011,0.27236253023147583,-0.0036969813518226147,0.469367116689682,0.17166614532470703,-0.04800539091229439,0.48968398571014404,0.3328227698802948,-0.03276586905121803,0.4935862421989441,0.34046828746795654,-0.013218524865806103,0.4147948920726776,0.29995912313461304,-0.012305418029427528,0.4156862497329712,0.24718430638313293,-0.035923317074775696,0.43532735109329224,0.3417314291000366,-0.020268099382519722,0.4381932020187378,0.35343024134635925,-0.0031668723095208406
